id,receipt_transaction_id,delivery_schedule_id,allocation_sequence,allocation_bucket,allocated_base_quantity,po_line_id_for_validation,corrected_receipt_id,scenario_ids,scenario_types
6243e91a-007a-542b-9dfe-c35b27f7da92,c9c3ccf9-28d7-5ce0-8aa9-dbe4da5e59f0,e6757445-29bd-59f7-8aa8-2360d094106d,1,schedule,2928.0000,6db46820-2f74-5def-b029-9d8e6ebba03c,,,
ca299112-1cc0-5cb6-98a6-67bb83e131d8,8828be9a-65a7-526b-868b-6a6b1b58480e,39176c5a-d8ec-5861-8aa2-bdf2a5df900a,1,schedule,14640.0000,a52e64b5-c2ad-5f39-9ea8-fad292a6581d,,,
4f966ba5-772e-57ac-b8df-1588daed0214,44e27c36-65a3-5bb3-a1cd-4639e8153e7a,beb6874f-90fc-505c-bcc3-d4d666da2bb4,1,schedule,7320.0000,1051b290-e3df-5e4b-91b6-4df2456bae4a,,,
fdcdbf66-b400-5a64-a4c6-ebee0a1f1cf5,d484d824-5ce2-5ad3-a445-b6a4eeb5dadc,8c1acfdb-3b8c-5ae1-b8c1-412b74eff7e1,1,schedule,5520.0000,7cbfffa6-f459-5e3e-8b69-90ad43abe3eb,,,
4ebee73c-7498-597b-ac39-cf060dc7912e,6ab8b806-1e17-5942-bc8f-31963abd6a99,8c1acfdb-3b8c-5ae1-b8c1-412b74eff7e1,1,schedule,5520.0000,7cbfffa6-f459-5e3e-8b69-90ad43abe3eb,,,
100d7cc1-f2bb-54b3-ad3a-38a9880ab8d1,08aa8add-4367-5b32-b78e-64d8325eaeb8,8c1acfdb-3b8c-5ae1-b8c1-412b74eff7e1,1,schedule,5520.0000,7cbfffa6-f459-5e3e-8b69-90ad43abe3eb,,,
2329c7da-de92-5103-9613-8650c430daf2,f1fd6ca2-0517-5bf5-a0fe-d31ca96dd69d,a4be7967-1c0d-5963-9c5e-58114bbf985b,1,schedule,30.0000,6328348e-f21e-59e8-907c-dcfcc8ed8c3c,,,
19757f1f-c7e8-5356-8a61-423778dd6ef2,14c56c3e-0b69-54c8-8b27-233831d4f588,a4be7967-1c0d-5963-9c5e-58114bbf985b,1,schedule,30.0000,6328348e-f21e-59e8-907c-dcfcc8ed8c3c,,,
cc827475-c95c-5d27-b283-1e1125102951,cf7958e4-1db2-5dcd-bbb1-cb3e3f966fc8,a4be7967-1c0d-5963-9c5e-58114bbf985b,1,schedule,30.0000,6328348e-f21e-59e8-907c-dcfcc8ed8c3c,,,
996659e5-0f2d-5aea-9d47-3d0438512a8c,227c6f49-8fc7-54e3-964a-3cf154415181,a4be7967-1c0d-5963-9c5e-58114bbf985b,1,schedule,30.0000,6328348e-f21e-59e8-907c-dcfcc8ed8c3c,,,
3ddcdf66-297d-5934-ab87-e463007eee01,d6d258e3-f4d9-52ec-9d06-5e56af7d86da,ee4a9aee-9e59-5f1a-b631-f5410c1c447d,1,schedule,17280.0000,f4534cb9-f16a-5f73-b4ce-66fa4d5c107a,,,
9342f0d9-8007-5408-92aa-39d58be531c5,ac0f8311-339e-5692-8db0-22917452d6dc,,1,line_residual,345.6000,f4534cb9-f16a-5f73-b4ce-66fa4d5c107a,d6d258e3-f4d9-52ec-9d06-5e56af7d86da,,
a8868471-1684-53df-959b-f76b7b095b35,53fde6c2-9216-52dd-9908-5b4a097eed68,fb00a1d7-48db-5782-9c18-32e4c5658627,1,schedule,16920.0000,8ef43d8d-27bc-5938-8c1b-b1e2ca89d36f,,c6a80161-acf9-569a-b4e1-d5e4943c2a28,supplier_deterioration
c3ddbd58-3c37-578e-b9ac-f8e0b7dbb957,359d0906-5fe9-5e13-b67a-50fbdb1ee2ac,fb00a1d7-48db-5782-9c18-32e4c5658627,1,schedule,16920.0000,8ef43d8d-27bc-5938-8c1b-b1e2ca89d36f,,c6a80161-acf9-569a-b4e1-d5e4943c2a28,supplier_deterioration
f8f3796b-064e-5a04-936f-2d11c8c735b4,5cf15b8a-2829-50f4-8481-6cf4563b1b4a,fb00a1d7-48db-5782-9c18-32e4c5658627,1,schedule,16920.0000,8ef43d8d-27bc-5938-8c1b-b1e2ca89d36f,,c6a80161-acf9-569a-b4e1-d5e4943c2a28,supplier_deterioration
9781c8e7-0ea3-5ef0-b6d5-c5244f639ad5,00747058-c291-5234-a6cf-763cd43c1e99,fb00a1d7-48db-5782-9c18-32e4c5658627,1,schedule,16920.0000,8ef43d8d-27bc-5938-8c1b-b1e2ca89d36f,,c6a80161-acf9-569a-b4e1-d5e4943c2a28,supplier_deterioration
bd08d3e6-a0e5-5672-ac4b-36dd1af3100f,e019980d-fa84-58a3-a9b0-7e619c8c3cd8,0adc50fd-e769-5dbe-b71f-caaf0d342b91,1,schedule,5520.0000,38319365-d5c6-5f50-931e-707d4cfd5a62,,6fc73c83-f730-55ac-8fa0-28c6d31aa627,split_schedule
b901e252-fedd-5277-8674-774109159856,e019980d-fa84-58a3-a9b0-7e619c8c3cd8,dffe3c0f-d02c-5f5b-998d-156c878b7986,2,schedule,5520.0000,38319365-d5c6-5f50-931e-707d4cfd5a62,,6fc73c83-f730-55ac-8fa0-28c6d31aa627,split_schedule
9b7c3727-48e5-5a96-bbc3-83552ed0e6cd,8da590d9-3353-5288-a14a-9f542ed86deb,83644c3a-6cd4-5b75-99a7-84059b8046ec,1,schedule,33.0000,d6abc4da-f115-5b65-b1c6-24ec0beb36d9,,,
a4391b86-50a3-5476-a6df-98ede9044f80,335f8c0c-7de5-5d4c-860f-44a6c766a5c8,68dded42-01b4-5905-a5bd-b707898174c0,1,schedule,5880.0000,aa9bc1aa-faaf-5950-9cea-b651777b1fc2,,,
cd621c98-fcb9-5c69-ad4e-e089271fd7b4,3cbd4928-f591-5822-86f0-6218b78be888,68dded42-01b4-5905-a5bd-b707898174c0,1,schedule,5880.0000,aa9bc1aa-faaf-5950-9cea-b651777b1fc2,,,
35fb2758-53d5-5328-a6d3-9449b2bc2944,e8d096b5-cb9a-5afb-b9c7-997e52bf6ce2,68dded42-01b4-5905-a5bd-b707898174c0,1,schedule,5880.0000,aa9bc1aa-faaf-5950-9cea-b651777b1fc2,,,
6244da3c-8f1e-5265-877d-81841c8e3341,701c3f16-21ab-518b-8c63-dec7251a332e,d9597543-e1d0-56dc-91b1-2db3e31d78cf,1,schedule,13.7500,65f37411-19b1-54e4-88ba-0fd64e01acd8,,,
38fd5e76-d8d6-5e6e-9ac1-5ca8ea9cc0ef,cd9d04a0-3707-58b5-aad8-3193a0c7bd19,d9597543-e1d0-56dc-91b1-2db3e31d78cf,1,schedule,13.7500,65f37411-19b1-54e4-88ba-0fd64e01acd8,,,
0d850fbd-959c-5815-8cb5-d11ad1073f13,61588c0b-1b90-5bd0-8bfa-8f757005401e,d9597543-e1d0-56dc-91b1-2db3e31d78cf,1,schedule,13.7500,65f37411-19b1-54e4-88ba-0fd64e01acd8,,,
1f12b24b-c71e-5bb0-a71b-e8ba0596aab9,4542e062-7e62-53cd-b7df-8836d028e2cd,d9597543-e1d0-56dc-91b1-2db3e31d78cf,1,schedule,13.7500,65f37411-19b1-54e4-88ba-0fd64e01acd8,,,
840936f2-b579-5f97-bdd2-c4ee12605a64,30601f9f-b489-5c69-9cb8-995b5b69944b,09f929b5-958d-52ab-8861-95afab67b523,1,schedule,22320.0000,4903bb3a-76ca-5dc7-9961-ff14c62c986e,,,
4e57bb1d-2e4e-5dd1-ac30-8249c4fdd136,40dd54f1-1c48-55d8-8e75-af727f9f9568,ebe8ad4a-8c16-5cd8-a647-44d9871ab49f,1,schedule,45.0000,cf639996-6d2e-5123-be62-fb7f7eab431e,,19656a64-d339-522f-b6c4-49d74b2ea87d,split_schedule
fd405950-0056-54b9-a68c-bc3a16178cc1,3b6f5d9d-f4ce-50e4-a940-94172091398c,ebe8ad4a-8c16-5cd8-a647-44d9871ab49f,1,schedule,45.0000,cf639996-6d2e-5123-be62-fb7f7eab431e,,19656a64-d339-522f-b6c4-49d74b2ea87d,split_schedule
b66cff30-56ef-5240-91a8-bfa9924b7865,921ed0fc-2a60-5fb2-b050-1a63f292b956,e427a872-93ea-5cf4-9b07-f65be4f58d8d,1,schedule,45.0000,cf639996-6d2e-5123-be62-fb7f7eab431e,,19656a64-d339-522f-b6c4-49d74b2ea87d,split_schedule
785b0518-0222-5c91-9f67-92a151cde573,3075a950-95ab-5565-ac87-79122ffd24dc,e427a872-93ea-5cf4-9b07-f65be4f58d8d,1,schedule,45.0000,cf639996-6d2e-5123-be62-fb7f7eab431e,,19656a64-d339-522f-b6c4-49d74b2ea87d,split_schedule
53c4c41a-a8f6-59a1-96a1-6d9ec03dd1ad,885f6ed0-a0b0-5060-9c8a-a5d7af49ea02,9c399111-5133-57a8-983c-a9b0b0078ae8,1,schedule,160.0000,2776f346-c05f-5822-af31-fd30273b4e53,,d8d4e765-f6be-59e1-aad5-2e613f994b77,missing_inventory_signal
aabbcbec-6b9f-5191-bb06-a152df903ea0,0c04d690-66bf-5d83-b344-f82a0d7747e9,917c67c3-3405-5c5b-81bc-8fda2a539c1a,1,schedule,10.0000,dde59706-7141-558f-944c-4019addff4bb,,0264a08f-1465-524e-b8a3-e96a703614e2,split_schedule
58d03ac8-7232-5c95-9e4a-a3ba9b0c1be3,0c04d690-66bf-5d83-b344-f82a0d7747e9,d9077563-7928-562f-b51c-7e2b1108681f,2,schedule,10.0000,dde59706-7141-558f-944c-4019addff4bb,,0264a08f-1465-524e-b8a3-e96a703614e2,split_schedule
f62447e5-ab8c-5fa8-80cd-708c99158f1f,0c04d690-66bf-5d83-b344-f82a0d7747e9,6a4400e2-2fa8-521d-92e5-bd04ebf442fd,3,schedule,10.0000,dde59706-7141-558f-944c-4019addff4bb,,0264a08f-1465-524e-b8a3-e96a703614e2,split_schedule
4a296a0e-8128-5171-a0de-4751f749286a,6ee1b3ae-8120-58ae-a55c-c25930005801,8d3a8815-9c73-5824-9978-9ee496b4677a,1,schedule,42240.0000,2269f77c-358a-5f22-b58e-8258c8d46bc7,,,
f34eb3da-299c-597a-b696-72417fed72cb,6ee1b3ae-8120-58ae-a55c-c25930005801,,2,line_residual,631.9002,2269f77c-358a-5f22-b58e-8258c8d46bc7,,,
fa6a6736-4907-5fea-a758-a0a98e43bc0e,f657f87f-bb3b-5dc4-822d-48876d9225b3,e6c4659d-4ef0-5d9b-ac6e-2ca019eccd07,1,schedule,71.0000,d8113daa-29fc-5dcc-9e23-5f69a82f1f4c,,a16cdb90-95e3-503f-a02e-26ec6d344e59,missing_supplier_signal
a9835938-96b5-5740-a501-99ae170af9ab,2b7e0b80-6ecc-5c31-a2c3-3701fd242fff,156a378b-44d6-5d3d-8cb7-bdcd5fbb1847,1,schedule,188.0000,06198182-6bc2-563a-81a9-041e059cfa54,,,
e214bb7b-eed4-5c03-998a-88a762ba8822,36dfaa8b-954a-5446-a516-0b9396a87ebb,95c00366-ba83-5a5a-b0ff-15496fd1760d,1,schedule,100.0000,29db1425-b742-5939-a46c-6586f1925402,,,
adbeb2d6-5ef4-5c2d-97ed-e693c7f2ff22,6a90e28f-0b87-5eaa-b95a-f506d7b0e874,95c00366-ba83-5a5a-b0ff-15496fd1760d,1,schedule,100.0000,29db1425-b742-5939-a46c-6586f1925402,,,
c7c938d7-5bf9-59e0-8f82-41a101e57eb4,b67fc3b6-3431-5124-8554-d4d0f5eccd75,e0c83258-564f-5cf9-8827-54b3d46eb426,1,schedule,37920.0000,1bfc6b4c-bc10-5068-a0e3-c7a048fce5d8,,,
afb67d38-499d-508c-9e7c-81e0ec992432,2161b378-bf17-553f-ad12-d97d6177f61c,ad0b613b-7dc2-5ab4-855e-492b78e6825a,1,schedule,50.5000,f808a450-df33-58af-b40d-9392767007aa,,55626025-b60a-5c9f-b477-d9ad6e909011,split_schedule
29583bb8-c336-59b7-9f0a-f1b48533b64c,2161b378-bf17-553f-ad12-d97d6177f61c,5fe025c0-4875-5e13-978c-cef6911ead2e,2,schedule,50.5000,f808a450-df33-58af-b40d-9392767007aa,,55626025-b60a-5c9f-b477-d9ad6e909011,split_schedule
a4ee51fc-8c16-5cf2-843e-2af338591201,2161b378-bf17-553f-ad12-d97d6177f61c,b3ce57de-5ed6-5d53-b559-9008d9eecbdf,3,schedule,50.5000,f808a450-df33-58af-b40d-9392767007aa,,55626025-b60a-5c9f-b477-d9ad6e909011,split_schedule
f73ef3b4-f80f-5496-9850-22b30d68d442,2161b378-bf17-553f-ad12-d97d6177f61c,671148a9-2b21-5207-8614-c36eeaba8bb1,4,schedule,50.5000,f808a450-df33-58af-b40d-9392767007aa,,55626025-b60a-5c9f-b477-d9ad6e909011,split_schedule
b93d65a7-2a3f-528a-a20d-7bc05e64ea4f,cbb1dd67-e1e3-5719-8593-bbf860a396be,eb24bf8d-fa50-5ee6-9508-336b9dfe48d9,1,schedule,6960.0000,1a3f0e75-ab4b-57b6-abd7-9c332f61126f,,,
8d42c4a5-ddec-56a6-804b-c82895e9988f,189e346e-8680-57fe-9909-bbc877b2a707,12d89a4d-c53e-5c55-9e99-67818562a52f,1,schedule,1314.0000,b37b2dff-2f3f-5b80-b78e-137c5ae9abb2,,,
e7545f34-322c-5797-a62e-e8d0788f73cd,b4c50fad-55c2-54ca-ac30-8781f615289d,0dd9b4cf-665a-5793-8f87-ce230798a419,1,schedule,1416.0000,22e08307-9602-5ed6-a421-690a03941285,,,
0b57e97f-1a30-5956-abcd-c8c24fbc239e,75dcebe2-1d79-5f66-8766-a2b1509b4752,af1d4cad-3b21-5286-ac72-aecdc45c23e4,1,schedule,35280.0000,cf5d0a12-5eba-5058-986a-d59fd72b433f,,c1ab892c-137b-597c-81b7-ff45c9cb4570;c4ab135a-24c0-538e-ab34-de95f91d4aa6,supplier_deterioration;split_schedule
8ffa84ad-1376-55ba-babc-e0305a77fe75,75dcebe2-1d79-5f66-8766-a2b1509b4752,740e8de6-cadc-5820-b0cf-9335ea1560c3,2,schedule,35280.0000,cf5d0a12-5eba-5058-986a-d59fd72b433f,,c1ab892c-137b-597c-81b7-ff45c9cb4570;c4ab135a-24c0-538e-ab34-de95f91d4aa6,supplier_deterioration;split_schedule
5f5b1edc-4c41-5e6a-a5dd-99c05adef235,04104e90-d300-5be5-b01b-fd2164cb10a4,f360955a-cf36-5626-89a0-7028cd184d13,1,schedule,5712.0000,2feb2d77-c6be-5724-80f9-adbd94f4d437,,,
6a4af2db-ddca-5a3f-928d-3747a7d9ddc0,47d60b03-11e8-5124-93d5-397da495f61e,a7299003-2e82-5788-8bec-b88648d9d169,1,schedule,492.0000,e54a72d2-87d1-5afa-9048-84f6dc969b79,,,
1bca533f-d077-5753-ad31-616093e83ea0,4b86f18d-dc5e-50d6-a768-4ba1e5657322,370b5ac4-2f0e-5ff3-b625-9c9601889da4,1,schedule,504.0000,a0ce60fa-b026-5af8-9034-d5ba0875a608,,,
ca1b1b5e-d41b-5095-8383-f9a0c3d7369b,56545031-d625-5a64-ac38-b8f6a2f1628c,e89edcf2-78c5-552b-b57a-b6307f76630e,1,schedule,4176.0000,c3ad142a-bd1d-50c2-9e96-cafda40b8cc7,,710b27a6-5d90-519e-a193-21e186982044,missing_supplier_signal
a29cba4a-b25f-5df4-8cb6-585b57b594da,c74aa008-f5ab-5b64-b5be-03ff33fd5cb5,5f8e3695-9657-54e7-95a1-10f6ca7141f5,1,schedule,180.0000,a504e0e2-c0c5-5168-bdee-c66bfdf4815b,,43c78462-200c-5bc5-8a05-1f607d4ea3af;782a02e9-f0b6-5ca3-b0fc-ceddb6315a67,missing_supplier_signal;split_schedule
863021fc-f1f4-5016-b334-50b96c8b55b6,c74aa008-f5ab-5b64-b5be-03ff33fd5cb5,af61d125-85d2-59e7-94c7-3799cd6d313c,2,schedule,180.0000,a504e0e2-c0c5-5168-bdee-c66bfdf4815b,,43c78462-200c-5bc5-8a05-1f607d4ea3af;782a02e9-f0b6-5ca3-b0fc-ceddb6315a67,missing_supplier_signal;split_schedule
815a96ea-231c-50e6-97a7-652559e7ae52,f2eed00c-1d29-529b-8f88-08a121f0c813,7063717f-ef4b-5bd9-abf6-f5c536a8d5a4,1,schedule,369.0000,9c79b061-deb5-5819-b110-7c5d6cdb4032,,,
3ebec354-0847-52e5-8971-3d6031a7fa01,a95ad4d8-7d79-56d1-bb24-cc91046f7241,7063717f-ef4b-5bd9-abf6-f5c536a8d5a4,1,schedule,369.0000,9c79b061-deb5-5819-b110-7c5d6cdb4032,,,
f4497198-0cf2-53b5-8c2e-156052e0505b,449f612a-3aed-5521-bda1-c3dd6c8dbf32,7063717f-ef4b-5bd9-abf6-f5c536a8d5a4,1,schedule,369.0000,9c79b061-deb5-5819-b110-7c5d6cdb4032,,,
e707598f-b976-5410-9729-219a8ff75300,19e031c5-9154-5219-8578-7aba58e9e48b,7063717f-ef4b-5bd9-abf6-f5c536a8d5a4,1,schedule,369.0000,9c79b061-deb5-5819-b110-7c5d6cdb4032,,,
793184e5-5fee-52b3-b634-7497dbe6b35c,32fe9b65-9bd2-5217-81a6-e8392d457fd0,98c549f3-4094-5569-ab22-0dd48a10e0a5,1,schedule,114.0000,7efaa5e7-7691-524a-84d5-3274c68fc054,,,
aeeef173-3aa1-521d-afa6-eb85e2a1a449,a68f08e4-7012-5984-a607-cd53193be5a3,43c13dc5-fec3-57c0-8db3-98eade3a6ab0,1,schedule,1224.0000,6934a247-3f8d-5b6c-b8de-b955f8a6ffa1,,,
8d53ffbb-d807-5320-a4e6-0f92d55e664c,f495c30c-384a-5057-8b6f-19c2cf112f39,e46327e3-dd8c-5881-b967-27f77d4224bf,1,schedule,25.0000,72132dfe-323e-5b97-ba0f-fe23e5da7d10,,dfa9f027-2db1-51b9-8a19-80744aa5417f,split_schedule
f39529f9-e6d7-5095-9734-99096c45c282,f495c30c-384a-5057-8b6f-19c2cf112f39,8da600f6-e72d-5f48-86bc-d6c2d42fcc86,2,schedule,25.0000,72132dfe-323e-5b97-ba0f-fe23e5da7d10,,dfa9f027-2db1-51b9-8a19-80744aa5417f,split_schedule
5db851f0-62d6-5e4a-883b-1e4b4247a300,f495c30c-384a-5057-8b6f-19c2cf112f39,6ab84019-3dfa-5261-8fe8-fe4356cc246c,3,schedule,25.0000,72132dfe-323e-5b97-ba0f-fe23e5da7d10,,dfa9f027-2db1-51b9-8a19-80744aa5417f,split_schedule
be79d10e-0f86-577b-a73f-6b4153958d0b,386ab40b-ee14-51e8-bebd-402f1cdf62d7,e46327e3-dd8c-5881-b967-27f77d4224bf,1,schedule,25.0000,72132dfe-323e-5b97-ba0f-fe23e5da7d10,f495c30c-384a-5057-8b6f-19c2cf112f39,dfa9f027-2db1-51b9-8a19-80744aa5417f,split_schedule
63cbe17a-7f82-533e-9e50-8a5c59510cfb,386ab40b-ee14-51e8-bebd-402f1cdf62d7,8da600f6-e72d-5f48-86bc-d6c2d42fcc86,2,schedule,25.0000,72132dfe-323e-5b97-ba0f-fe23e5da7d10,f495c30c-384a-5057-8b6f-19c2cf112f39,dfa9f027-2db1-51b9-8a19-80744aa5417f,split_schedule
8562675a-7993-5d52-bb07-0358affa5402,386ab40b-ee14-51e8-bebd-402f1cdf62d7,6ab84019-3dfa-5261-8fe8-fe4356cc246c,3,schedule,25.0000,72132dfe-323e-5b97-ba0f-fe23e5da7d10,f495c30c-384a-5057-8b6f-19c2cf112f39,dfa9f027-2db1-51b9-8a19-80744aa5417f,split_schedule
ce57fe5e-411a-5eb0-9921-cb3f43c93785,3a321a88-6c9c-5afe-b812-73daceb47c6e,dbd514ae-c6a2-5154-84cf-a4b62ba413ef,1,schedule,22.7500,90addeaa-403e-5468-8111-bcc997aa1a63,,72d02400-e54a-5648-a930-93e6d3c55706;5d1b14c0-242e-54dd-85da-98fcec2bcf16,supplier_deterioration;split_schedule
0767f3d8-f36f-58b5-b5ff-92dbf17a76c7,3a321a88-6c9c-5afe-b812-73daceb47c6e,e5c54ef9-4832-506b-8454-751007f88b54,2,schedule,22.7500,90addeaa-403e-5468-8111-bcc997aa1a63,,72d02400-e54a-5648-a930-93e6d3c55706;5d1b14c0-242e-54dd-85da-98fcec2bcf16,supplier_deterioration;split_schedule
670309e0-dfe0-5244-9cec-e0ac52ada849,3a321a88-6c9c-5afe-b812-73daceb47c6e,0d21dbc0-a352-58b4-96fc-8dd20d5e3320,3,schedule,22.7500,90addeaa-403e-5468-8111-bcc997aa1a63,,72d02400-e54a-5648-a930-93e6d3c55706;5d1b14c0-242e-54dd-85da-98fcec2bcf16,supplier_deterioration;split_schedule
e7b0465e-0e2f-55a4-bb3c-f8c77f662c6d,3a321a88-6c9c-5afe-b812-73daceb47c6e,b5406dd2-45d8-5632-bd5c-c837cb80e9f2,4,schedule,22.7500,90addeaa-403e-5468-8111-bcc997aa1a63,,72d02400-e54a-5648-a930-93e6d3c55706;5d1b14c0-242e-54dd-85da-98fcec2bcf16,supplier_deterioration;split_schedule
606864bd-2dd8-5555-b741-89b57261af83,34985770-12b6-5908-acf4-badeaae7979c,f505930d-87ee-5a20-88c0-eb27f7cf30ce,1,schedule,200.0000,a1e53b27-6b29-5395-87b1-32c1014079a3,,e4bb8da8-9fb3-523a-916e-51dd1d088fd7;240beabe-07e0-5e37-ab9a-5a91498cb020,missing_supplier_signal;split_schedule
ae7c084a-4901-5b7a-a5a7-5a8e1975feb5,34985770-12b6-5908-acf4-badeaae7979c,644e804f-01bf-5a12-8572-ea1ebb8974c5,2,schedule,200.0000,a1e53b27-6b29-5395-87b1-32c1014079a3,,e4bb8da8-9fb3-523a-916e-51dd1d088fd7;240beabe-07e0-5e37-ab9a-5a91498cb020,missing_supplier_signal;split_schedule
45d8ff29-c07c-5e09-bec4-078f46925e7b,34985770-12b6-5908-acf4-badeaae7979c,83dc7724-afb5-5ce5-b784-ba09c3daf353,3,schedule,200.0000,a1e53b27-6b29-5395-87b1-32c1014079a3,,e4bb8da8-9fb3-523a-916e-51dd1d088fd7;240beabe-07e0-5e37-ab9a-5a91498cb020,missing_supplier_signal;split_schedule
85e305f3-3f8f-58df-96f6-ccdc85173ac2,ed892a59-d72c-5ccc-92fd-dc711bf2d139,a50e6972-317d-5665-bcfd-35f744f509be,1,schedule,14040.0000,0d273e17-8944-5975-82f4-80dfd65a1146,,,
7eba4c7e-663a-5d87-ad76-62e585c5a02e,0dd82463-6423-5777-931d-c3c5462a90f8,1de667af-1e01-5825-b7e4-b716f586be34,1,schedule,29760.0000,236a8488-b9eb-5bf0-8e43-9d81790b67d1,,b448855d-3690-50d3-9ffb-7badbebfd92f;ab237c5c-0cbf-5388-8b9d-b1e96cd63994,demand_shock;missing_inventory_signal
d5d98566-4715-53b8-9549-7db3be867eec,a8412d53-22c9-52a8-9bb3-d579df4f64b0,49ab345d-3e9d-5f37-bc6a-6dce5046e194,1,schedule,42000.0000,7fc7e07c-cbe4-5b05-ad40-43fe3f5c9b29,,b1a03459-1b24-5ded-8b76-90e9b04c71d8,supplier_deterioration
471f50f7-ec9c-5306-803c-7f28b3be6e1c,b423c4d5-113f-5d18-a3ef-843edfbfeea6,38b3844a-25af-525a-87b9-662b8c28eb3d,1,schedule,195.0000,c20cab24-c05a-55b5-9b4f-636627430562,,,
6a4cc902-3ef3-556a-b5d7-551a2e488a2f,47eaa7f0-16f7-5bf7-981f-692ac61f374f,11d7c920-ad2f-55a2-9ef6-03fa2c8157f7,1,schedule,36.0000,28b1dfd9-a760-577a-921d-bfc4439fe708,,,
0b38de00-71dc-5ca1-9171-71a752cd7052,906a607c-4043-56d3-90c6-0a91f10c247b,7204989d-e224-599e-b7c4-a66771a775f5,1,schedule,768.0000,cfbd845d-d3bc-53af-84f0-48a81d5bb358,,,
e141da5e-540b-507c-ae49-6cf7b3479f95,5bcc628b-ca82-5ca6-ae4b-c1216fb2bf55,42c3c6eb-1b02-5d95-97e7-1159abdb579b,1,schedule,75.0000,4439d443-b2e1-5dd8-a38a-d29f9e1ba229,,,
76554f67-4b41-50c8-9d31-3b23e65ed083,5bcc628b-ca82-5ca6-ae4b-c1216fb2bf55,,2,line_residual,3.7079,4439d443-b2e1-5dd8-a38a-d29f9e1ba229,,,
8ebe0152-1dad-5992-a72a-091e2684c18a,bf6d4f4c-b749-569a-aa46-750410c38848,76270145-a425-516a-95d1-895fcba6ac9c,1,schedule,2760.0000,87139e8e-8410-5937-9738-9545157df4dc,,fe884f53-27fd-57af-a290-82e05f748b6e,split_schedule
498974dc-f820-551c-93e0-877e5a26beb1,bf6d4f4c-b749-569a-aa46-750410c38848,dd6e592c-c701-5b3f-a899-cf80912f53bd,2,schedule,2760.0000,87139e8e-8410-5937-9738-9545157df4dc,,fe884f53-27fd-57af-a290-82e05f748b6e,split_schedule
2ddff86d-e1b5-52ed-8f54-c1e6e5da48d3,bf6d4f4c-b749-569a-aa46-750410c38848,77b24b8f-291d-59e8-af2c-d1936fc2a52a,3,schedule,2760.0000,87139e8e-8410-5937-9738-9545157df4dc,,fe884f53-27fd-57af-a290-82e05f748b6e,split_schedule
3e42dd33-ac23-596e-a5f1-fabd5c4c72c2,58e54048-4848-5d98-abdd-87d328c59a72,1d14924b-4369-5f42-b4db-eca78071d60e,1,schedule,54.0000,9abe715e-af8a-52d9-a1e0-8b79053e3da2,,12146b36-9286-5aaa-93d3-6b232aff81af,supplier_deterioration
bd0cc85d-5542-53a6-a236-87a969b948a2,18e9a016-3723-5069-b0f9-283364b94430,1d14924b-4369-5f42-b4db-eca78071d60e,1,schedule,54.0000,9abe715e-af8a-52d9-a1e0-8b79053e3da2,,12146b36-9286-5aaa-93d3-6b232aff81af,supplier_deterioration
f52dacda-7d24-56fb-adff-ea61a5433c2e,26ae3d27-bd31-522f-8931-72bcab4e36b7,1d14924b-4369-5f42-b4db-eca78071d60e,1,schedule,54.0000,9abe715e-af8a-52d9-a1e0-8b79053e3da2,,12146b36-9286-5aaa-93d3-6b232aff81af,supplier_deterioration
1c1bbb55-5117-562c-8066-f9f53b724f96,88b0b246-09d1-519f-83e0-6c1c1e3b2e29,1d14924b-4369-5f42-b4db-eca78071d60e,1,schedule,54.0000,9abe715e-af8a-52d9-a1e0-8b79053e3da2,,12146b36-9286-5aaa-93d3-6b232aff81af,supplier_deterioration
ad0a5845-9a9a-5d7b-93c3-22ba58083267,e294845e-57d7-57ec-b630-96de349f1ec0,6f21e04b-a580-51f4-aaeb-6ab4ca29b12e,1,schedule,1952.0000,47a81703-8da9-5143-83e0-c9572da39831,,5a0fc860-476b-5cdc-b45a-fe06cca5d9f5,split_schedule
b63f4a5d-bcb3-5196-973b-af3ab0d3d9f1,e294845e-57d7-57ec-b630-96de349f1ec0,606026bd-562c-59e8-b653-edfa050900b1,2,schedule,976.0000,47a81703-8da9-5143-83e0-c9572da39831,,5a0fc860-476b-5cdc-b45a-fe06cca5d9f5,split_schedule
9603a401-cb24-59b6-b566-bf17d8491d42,ecbf8d07-43a4-5751-b999-7b36ae62e6cb,606026bd-562c-59e8-b653-edfa050900b1,1,schedule,976.0000,47a81703-8da9-5143-83e0-c9572da39831,,5a0fc860-476b-5cdc-b45a-fe06cca5d9f5,split_schedule
c2cd6874-d5df-54bb-af38-f9a7d6c2d5ea,ecbf8d07-43a4-5751-b999-7b36ae62e6cb,9ffb2a20-97cb-5271-8dfa-7d6addcd373a,2,schedule,1952.0000,47a81703-8da9-5143-83e0-c9572da39831,,5a0fc860-476b-5cdc-b45a-fe06cca5d9f5,split_schedule
58f88730-0556-54ef-8268-388f47f08e64,67f05bc3-bee8-50c7-b82a-3561a5b5fc1b,ddd1754b-8897-51c3-9d00-2bbf15e2d0df,1,schedule,108.0000,48814169-0bdf-5a4e-8a10-e56e76eee637,,,
