id,po_line_id,canonical_line_key,site_id,outcome_window_start,outcome_window_end,generator_version,seed_reference,material_late,attributed_stockout,adverse_baseline,adverse_realised,operational_impact,residual_exposure_quantity,urgent_intervention_required,disruption_severity,outcome_onset,observable_source_signal,opportunity_class,scenario_ids,scenario_types
dc1cff3b-30f2-5671-811e-c488a2eb0a4b,c23d9d48-d2e9-5905-875d-f7cbda995da5,POL-00000236,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2026-06-11,2026-07-20,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
b2bff116-1765-5761-9b75-cb9ea5254286,5db09946-3506-5ce9-a2a3-6a726b8c4b94,POL-00000237,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2026-05-01,2026-07-29,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
f5df991f-822c-5b29-b129-7c79519a0989,a96bc6d9-901a-5312-a24e-4c8f21580b7f,POL-00000238,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2026-05-17,2026-08-03,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
95cdc6a5-9e93-5e80-937f-e29d63b50bbf,34a36bf8-3ea7-5ede-a07b-642d7b72dafc,POL-00000239,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2026-06-16,2026-07-29,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,561aebc7-b166-511d-915f-2717cf7bf70e,split_schedule
11ac5743-5c60-5688-9f48-ecf2bbf2adce,cb0a58cb-6d7d-505e-ab03-fda7308eba39,POL-00000240,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2026-05-31,2026-07-23,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,true,false_positive_opportunity,,
0e983cdb-3035-5c52-bd00-cbe17523023b,84f967e7-b08d-56de-be1d-10dfdf0dc623,POL-00000241,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2026-06-09,2026-08-26,1.0.0,1.0.0:20260720:outcome,true,false,true,false,moderate,41.3837,true,moderate,2026-07-27,false,false_negative_opportunity,340d81af-cd2e-5eb5-9b79-8ef9d3f606f0;031e3dfe-123d-575e-8e53-69c5c7c977df,missing_inventory_signal;split_schedule
7f87b77f-154c-54aa-b1af-e3e809c813f5,1274e6f3-b6af-59f2-8b15-ec5273ce784b,POL-00000242,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2026-06-19,2026-09-03,1.0.0,1.0.0:20260720:outcome,true,false,true,true,moderate,2619.2947,true,moderate,2026-08-06,false,false_negative_opportunity,,
493325b3-2115-5bf4-88f9-6a13be6a6815,4f870043-6859-5bae-a261-596bfefeae64,POL-00000243,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2026-06-21,2026-09-03,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,,
66e360b6-b852-5ae5-b28f-679c83cb2df4,020bbbcf-ba14-5571-9371-84f63257bf60,POL-00000244,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2026-06-13,2026-07-25,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,c058855e-70a8-595b-8335-badf789f3f45,split_schedule
3823fd9e-39e4-5166-83a0-5464c0200bb4,5096eb4b-57a6-5e02-9cb5-80fcce3dc454,POL-00000245,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2026-05-27,2026-08-28,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,96b46305-6814-59f2-93bd-267f43e5b2cd,split_schedule
a36c01d2-1133-5c59-94c8-db7ea1b180e4,28e402f4-13cf-5b10-9fc1-61be6b12e430,POL-00000246,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2026-05-11,2026-08-07,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,909a3717-11c4-54ef-8ea3-2ab7096e5915,split_schedule
338ce00e-0600-5af9-b355-f8f0ba99a660,97b7ba0f-447c-5992-85e9-a76792aac805,POL-00000247,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2026-06-10,2026-09-03,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,true,false_positive_opportunity,,
a9b3b070-2f29-5a4e-99dd-7eda0d9b0a90,57091412-8265-5e6e-a668-f35f422b049f,POL-00000248,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2026-05-25,2026-08-08,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,8069e299-ec6a-5e6e-8c21-bedfe6bc614c,missing_supplier_signal
9f7344a9-995a-55b9-8658-16bedf4d225d,f562b0e3-e479-5200-845b-f38069e7f712,POL-00000249,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2026-05-07,2026-07-20,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,fdb7d83c-3070-599a-b779-115dc38024e7,receipt_reversal
5c58fc6c-fbe4-5cfd-a51d-03056cc4f4d1,6245ccde-23ea-5459-93da-2823b8af6b90,POL-00000250,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2026-05-25,2026-07-21,1.0.0,1.0.0:20260720:outcome,true,false,true,true,moderate,24.8647,true,moderate,2026-06-21,true,true_positive_opportunity,5fff7daa-6395-59ea-9031-720599b11ce8,supplier_commitment_breach
85c97534-0352-55a1-b80e-b862e004995b,48ed627a-0055-5133-b9bc-111f2f7c28f3,POL-00000251,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2026-06-14,2026-08-08,1.0.0,1.0.0:20260720:outcome,true,false,true,true,low,1249.5881,false,low,2026-07-09,false,false_negative_opportunity,a2a63410-9a97-5bc7-9719-0e5c21dbf639,supplier_deterioration
93856ee9-f812-5a42-8ccb-e494be34511d,dd4499bf-56bf-5b8d-88bf-c7cc009b76b7,POL-00000252,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2026-06-21,2026-09-01,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,true,false_positive_opportunity,c34c619a-7381-59c4-a211-e7e901e78448,demand_shock
a1eaaa53-4599-503d-a54e-07892807715f,34a94756-0101-53d3-ae7f-b13beb47b1c9,POL-00000253,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2026-04-26,2026-07-20,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,true,false_positive_opportunity,a82d58c8-672f-5ee5-b19a-0f235613b33f,receipt_correction
548c8826-13c5-53de-b9a8-6f44f41111fb,2164ee6f-8623-5da5-8c46-291823ffa56e,POL-00000254,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2026-04-29,2026-07-21,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,98eeb4d4-7c98-55a5-ab9e-46b08fa2e510,split_schedule
fd0b5fd6-d7a9-5dbe-ae6b-d67272578102,e352c6c8-f604-5992-8022-9093ab1ff4df,POL-00000255,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2026-06-25,2026-08-15,1.0.0,1.0.0:20260720:outcome,true,false,true,true,moderate,2279.9823,true,moderate,2026-07-15,true,true_positive_opportunity,24c9b1d0-7fb8-54f9-ba74-279a4bd2b941,inventory_reallocation_opportunity
32b0c01d-9b54-57ce-8504-8424fdd9e968,cdc0784f-19e1-507f-b963-e356d5f52824,POL-00000256,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2026-04-27,2026-07-20,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,c839c857-488f-5a8e-a5d9-11dac0af6216,false_positive_source_data_correction
9f4f95c6-aac2-5525-b958-bb19cc6e6248,2c383d3a-d0b1-5dee-910d-a3b56916e241,POL-00000257,cd80660b-3e07-58ef-88fb-4dfd4c14f755,2026-05-06,2026-07-26,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,c3656b73-7255-5562-b36b-195eda96b079,overdue_critical_order
3a2c9f99-9013-5e60-972c-f261e3e48f96,c1c8f959-e8b1-5e8c-a79d-f8566f1057cd,POL-00000258,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2026-05-02,2026-07-20,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,1dd364f0-2ac7-5678-9f4e-50304b6a3dda,partial_receipt_remaining_exposure
855ecdf9-945b-526b-a7ec-b9f2ee331071,fba26f22-480f-545e-839a-f909ba148543,POL-00000259,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2026-05-05,2026-07-29,1.0.0,1.0.0:20260720:outcome,true,false,true,true,low,25.4407,false,low,2026-07-02,false,false_negative_opportunity,27b46a21-8c98-5c73-82ec-44b3198b038d,missing_inventory_signal
791b2392-6d63-5b51-8125-0bf7e25a951f,6ab7ad2f-5c4d-569c-8389-8a4e4242e8a5,POL-00000260,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,2026-06-26,2026-09-03,1.0.0,1.0.0:20260720:outcome,false,false,false,false,none,0.0000,false,none,,false,true_negative_opportunity,d9e33c77-1445-55da-bf5a-9ecd05be6a5c,missing_supplier_signal
